"사용일자","호선명","역명","승차총승객수","하차총승객수","등록일자"
"20260623","경원선","청산","164","146","20260626"
"20260623","경춘선","청평","2018","1939","20260626"
"20260623","경강선","초월","4242","3981","20260626"
"20260623","안산선","초지","5199","5243","20260626"
"20260623","4호선","총신대입구(이수)","21583","23183","20260626"
"20260623","경춘선","춘천","1463","1312","20260626"
"20260623","3호선","충무로","4","0","20260626"
"20260623","4호선","충무로","36517","37578","20260626"
"20260623","5호선","충정로(경기대입구)","6078","6234","20260626"
"20260623","2호선","충정로(경기대입구)","11962","12841","20260626"
"20260623","경의선","탄현","8421","8024","20260626"
"20260623","장항선","탕정","2333","2191","20260626"
"20260623","7호선","태릉입구","9384","8677","20260626"
"20260623","6호선","태릉입구","6215","6720","20260626"
"20260623","분당선","태평","14082","13797","20260626"
"20260623","경춘선","퇴계원","3714","3400","20260626"
"20260623","경의선","파주","1350","1060","20260626"
"20260623","경강선","판교","7006","7010","20260626"
"20260623","중앙선","팔당","859","1056","20260626"
"20260623","경춘선","평내호평","7356","7163","20260626"
"20260623","과천선","평촌","20841","20251","20260626"
"20260623","경부선","평택","12696","12392","20260626"
"20260623","경부선","평택지제","5359","5068","20260626"
"20260623","경의선","풍산","7123","6801","20260626"
"20260623","7호선","하계","19596","18495","20260626"
"20260623","5호선","하남검단산","7602","7047","20260626"
"20260623","5호선","하남시청(덕풍?신장)","9773","9130","20260626"
"20260623","5호선","하남풍산","5292","5340","20260626"
"20260623","7호선","학동","26572","27100","20260626"
"20260623","3호선","학여울","2358","2258","20260626"
"20260623","6호선","한강진","10523","12903","20260626"
"20260623","경의선","한국항공대","2209","2045","20260626"
"20260623","경원선","한남","4096","4136","20260626"
"20260623","안산선","한대앞","10267","10237","20260626"
"20260623","4호선","한성대입구(삼선교)","15664","15152","20260626"
"20260623","9호선2~3단계","한성백제","3929","3641","20260626"
"20260623","2호선","한양대","11350","12149","20260626"
"20260623","분당선","한티","16852","17897","20260626"
"20260623","6호선","합정","14494","14165","20260626"
"20260623","2호선","합정","33553","35899","20260626"
"20260623","5호선","행당","8946","8144","20260626"
"20260623","경의선","행신","8226","8228","20260626"
"20260623","4호선","혜화","40282","40225","20260626"
"20260623","수인선","호구포","4566","4830","20260626"
"20260623","공항철도 1호선","홍대입구","16768","15235","20260626"
"20260623","경의선","홍대입구","2082","2447","20260626"
"20260623","2호선","홍대입구","74099","79040","20260626"
"20260623","3호선","홍제","20102","18889","20260626"
"20260623","우이신설선","화계","4240","3954","20260626"
"20260623","5호선","화곡","31986","30258","20260626"
"20260623","6호선","화랑대(서울여대입구)","12596","10299","20260626"
"20260623","경부선","화서","11941","11769","20260626"
"20260623","일산선","화정","18919","19394","20260626"
"20260623","중앙선","회기","30274","27949","20260626"
"20260623","경원선","회룡","14986","14639","20260626"
"20260623","4호선","회현(남대문시장)","32691","34239","20260626"
"20260623","경의선","효창공원앞","3563","4015","20260626"
"20260623","6호선","효창공원앞","8738","7948","20260626"
"20260623","9호선","흑석(중앙대입구)","10396","10635","20260626"
"20260622","우이신설선","4.19민주묘지","3479","3371","20260625"
"20260622","경원선","가능","7106","6795","20260625"
"20260622","8호선","가락시장","9678","10428","20260625"
"20260622","3호선","가락시장","9877","9881","20260625"
"20260622","7호선","가산디지털단지","51482","51824","20260625"
"20260622","경부선","가산디지털단지","19522","22823","20260625"
"20260622","9호선","가양","24395","23819","20260625"
"20260622","우이신설선","가오리","4854","4913","20260625"
"20260622","경의선","가좌","6686","6286","20260625"
"20260622","분당선","가천대","9893","10169","20260625"
"20260622","경춘선","가평","2023","2188","20260625"
"20260622","경인선","간석","6360","5935","20260625"
"20260622","경춘선","갈매","2967","2631","20260625"
"20260622","2호선","강남","90946","88829","20260625"
"20260622","분당선","강남구청","10650","12341","20260625"
"20260622","7호선","강남구청","17947","19829","20260625"
"20260622","5호선","강동","20758","20159","20260625"
"20260622","8호선","강동구청","11879","12267","20260625"
"20260622","경의선","강매","3660","3063","20260625"
"20260622","2호선","강변(동서울터미널)","29939","26285","20260625"
"20260622","5호선","강일","6682","6346","20260625"
"20260622","경춘선","강촌","428","405","20260625"
"20260622","5호선","개롱","7239","7475","20260625"
"20260622","경인선","개봉","25002","24558","20260625"
"20260622","분당선","개포동","4239","4355","20260625"
"20260622","9호선","개화","2888","1908","20260625"
"20260622","5호선","개화산","6716","6553","20260625"
"20260622","5호선","거여","11497","11513","20260625"
"20260622","7호선","건대입구","15546","16081","20260625"
"20260622","2호선","건대입구","41066","42240","20260625"
"20260622","공항철도 1호선","검암","6932","6722","20260625"
"20260622","경강선","경기광주","9572","9127","20260625"
"20260622","과천선","경마공원","857","831","20260625"
"20260622","3호선","경복궁(정부서울청사)","28084","28483","20260625"
"20260622","3호선","경찰병원","8808","8812","20260625"
"20260622","공항철도 1호선","계양","9981","10072","20260625"
"20260622","5호선","고덕","11788","11446","20260625"
"20260622","6호선","고려대(종암)","9861","9557","20260625"
"20260622","수인선","고색","6942","6593","20260625"
"20260622","7호선","고속터미널","18224","15920","20260625"
"20260622","9호선","고속터미널","16131","21071","20260625"
"20260622","3호선","고속터미널","49145","45640","20260625"
"20260622","안산선","고잔","10068","9628","20260625"
"20260622","경의선","곡산","662","715","20260625"
"20260622","경강선","곤지암","2387","2387","20260625"
"20260622","경의선","공덕","4794","3828","20260625"
"20260622","6호선","공덕","21864","21603","20260625"
"20260622","5호선","공덕","16567","17059","20260625"
"20260622","공항철도 1호선","공덕","3816","4537","20260625"
"20260622","7호선","공릉(서울과학기술대)","13952","13716","20260625"
"20260622","9호선","공항시장","3026","3225","20260625"
"20260622","공항철도 1호선","공항화물청사","2194","2253","20260625"
"20260622","과천선","과천","5678","5148","20260625"
"20260622","경부선","관악","7826","7498","20260625"
"20260622","신림선","관악산(서울대)","3329","3060","20260625"
"20260622","5호선","광나루(장신대)","11810","11327","20260625"
"20260622","경부선","광명","4183","3619","20260625"
"20260622","7호선","광명사거리","24626","24189","20260625"
"20260622","경원선","광운대","9291","8854","20260625"
"20260622","5호선","광화문(세종문화회관)","36319","37780","20260625"
"20260622","6호선","광흥창(서강)","11214","10588","20260625"
"20260622","3호선","교대(법원.검찰청)","18624","10709","20260625"
"20260622","2호선","교대(법원.검찰청)","34763","41005","20260625"
"20260622","경부선","구로","18338","18205","20260625"
"20260622","2호선","구로디지털단지","63993","63228","20260625"
"20260622","분당선","구룡","3992","3890","20260625"
"20260622","중앙선","구리","7834","8265","20260625"
"20260622","9호선","구반포","3249","2861","20260625"
"20260622","6호선","구산","8985","7115","20260625"
"20260622","분당선","구성","8424","8449","20260625"
"20260622","2호선","구의(광진구청)","32273","31788","20260625"
"20260622","경인선","구일","8091","8014","20260625"
"20260622","3호선","구파발","24228","23284","20260625"
"20260622","중앙선","국수","742","706","20260625"
"20260622","9호선","국회의사당","19824","20092","20260625"
"20260622","5호선","군자(능동)","13192","14320","20260625"
"20260622","7호선","군자(능동)","16958","13698","20260625"
"20260622","경부선","군포","7554","7466","20260625"
"20260622","경춘선","굴봉산","121","113","20260625"
"20260622","5호선","굽은다리(강동구민회관앞)","10463","10001","20260625"
"20260622","경춘선","금곡","1900","1794","20260625"
"20260622","경의선","금릉","5453","5215","20260625"
"20260622","경부선","금정","31158","31879","20260625"
"20260622","경부선","금천구청","11867","12154","20260625"
"20260622","경의선","금촌","7039","6647","20260625"
"20260622","3호선","금호","8824","8219","20260625"
"20260622","분당선","기흥","11393","10498","20260625"
"20260622","5호선","길동","10121","10446","20260625"
"20260622","4호선","길음","22825","22768","20260625"
"20260622","경춘선","김유정","420","371","20260625"
"20260622","서해선","김포공항","2976","4535","20260625"
"20260622","공항철도 1호선","김포공항","9472","5468","20260625"
"20260622","9호선","김포공항","5972","11520","20260625"
"20260622","5호선","김포공항","14150","8904","20260625"
"20260622","5호선","까치산","30369","29478","20260625"
"20260622","2호선","낙성대(강감찬)","30326","30027","20260625"
"20260622","7호선","남구로","17644","18511","20260625"
"20260622","수인선","남동인더스파크","2668","3044","20260625"
"20260622","3호선","남부터미널(예술의전당)","33366","33994","20260625"
"20260622","7호선","남성","12694","12209","20260625"
"20260622","경부선","남영","10113","10406","20260625"
"20260622","8호선","남위례","9339","9206","20260625"
"20260622","경춘선","남춘천","3470","3495","20260625"
"20260622","4호선","남태령","1527","1474","20260625"
"20260622","8호선","남한산성입구(성남법원.검찰청)","14039","12931","20260625"
"20260622","7호선","내방","16974","17039","20260625"
"20260622","9호선","노들","5330","4542","20260625"
"20260622","9호선","노량진","27941","27855","20260625"
"20260622","경부선","노량진","8696","8738","20260625"
"20260622","4호선","노원","22637","25230","20260625"
"20260622","7호선","노원","22449","23530","20260625"
"20260622","3호선","녹번","16911","15838","20260625"
"20260622","6호선","녹사평(용산구청)","5693","5712","20260625"
"20260622","경원선","녹양","4831","4593","20260625"
"20260622","경원선","녹천","5215","4466","20260625"
